DENSITY	LENGTH_OF_SEQ	SUBPEAK_LENGTH
0.217763640812332	890	4087
0.390243902439024	304	779
0.229331416247304	319	1391
0.273998136067102	588	2146
0.251572327044025	280	1113
0.491547464239272	756	1538
0.198019801980198	340	1717
0.296951219512195	487	1640
0.318427518427518	648	2035
0.299430074528715	1366	4562
0.41622760800843	395	949
0.262127659574468	616	2350
0.107645875251509	107	994
0.177325581395349	244	1376
0.317747077577046	299	941
0.190909090909091	378	1980
0.297822706065319	383	1286
0.245298446443173	300	1223
0.197166469893743	167	847
0.214041095890411	250	1168
0.217391304347826	300	1380
0.3	315	1050
0.281168831168831	433	1540
0.210831721470019	109	517
0.165206508135169	264	1598
0.448275862068966	351	783
0.34622144112478	394	1138
0.281959378733572	236	837
0.414760914760915	399	962
0.16323731138546	357	2187
0.448858833474218	531	1183
0.18830675778284	248	1317
0.166582788122798	331	1987
0.198204419889503	287	1448
0.334375	321	960
0.283111767602166	575	2031
0.240858505564388	606	2516
0.323840520748576	398	1229
0.115664845173042	127	1098
0.308250226654578	340	1103
0.267188859878155	307	1149
0.360832137733142	503	1394
0.159420289855072	99	621
0.252417794970986	261	1034
0.298455598455598	773	2590
0.166616541353383	554	3325
0.4052734375	415	1024
0.13973520497687	876	6269
0.317567567567568	329	1036
0.452201933404941	421	931
0.291666666666667	546	1872
0.349427168576105	427	1222
0.427767354596623	228	533
0.269251626898048	1986	7376
0.223923841059603	541	2416
0.408707865168539	582	1424
0.16148445336008	161	997
0.16740412979351	227	1356
0.314832535885167	329	1045
0.312903225806452	582	1860
0.229489603024575	607	2645
0.315789473684211	372	1178
0.27029702970297	273	1010
0.302055406613047	338	1119
0.411467116357504	488	1186
0.214634146341463	352	1640
0.352713178294574	273	774
0.24214103653356	285	1177
0.281585466556565	341	1211
0.316880552813425	321	1013
0.313336638572137	632	2017
0.159411011523688	249	1562
0.389078498293515	342	879
0.421677215189873	533	1264
0.381773399014778	775	2030
0.331152902698283	405	1223
0.161117717003567	271	1682
0.338449111470113	419	1238
0	0	927
0.167259786476868	235	1405
0.157090464547677	257	1636
0.278212290502793	249	895
0.369718309859155	525	1420
0.183770883054893	231	1257
0.285536159600997	458	1604
0.360445205479452	421	1168
0	0	542
0.427015250544662	392	918
0.116731517509728	120	1028
0.242896425297892	530	2182
0.0814176245210728	85	1044
0.240555127216654	312	1297
0.271889400921659	295	1085
0.178533475026567	168	941
0.269387755102041	396	1470
0.182920400632578	347	1897
0.239089184060721	630	2635
0.287714663143989	2178	7570
0.342150661299597	595	1739
0.150230414746544	163	1085
0.117021276595745	110	940
0.186827956989247	139	744
0.204128440366972	178	872
0.429061784897025	375	874
0.416820702402957	451	1082
0.175489485134155	242	1379
0.113516367476241	215	1894
0.174265450861196	172	987
0.272058823529412	407	1496
0.241844769403825	430	1778
0.30674087816945	496	1617
0.219910011248594	391	1778
0.234467455621302	317	1352
0.212314225053079	200	942
0.226768968456948	266	1173
0.249443207126949	224	898
0.16236722306525	321	1977
0.248281786941581	578	2328
0.221481481481481	299	1350
0.206088427156318	853	4139
0.271253071253071	552	2035
0.203655352480418	312	1532
0.521367521367521	549	1053
0.352506162695152	429	1217
0.0596234309623431	57	956
0.212765957446809	310	1457
0.279843444227006	286	1022
0.145027624309392	105	724
0.254890510948905	873	3425
0.312204351939451	330	1057
0.223980309423347	637	2844
0.238739983420834	864	3619
0.384892086330935	321	834
0.281789137380192	441	1565
0.318	318	1000
0.364818024263432	421	1154
0.215219976218787	181	841
0.372374798061389	461	1238
0.23938679245283	406	1696
0.356718192627824	300	841
0.326053042121685	418	1282
0.297484822202949	1029	3459
0.34049199531433	872	2561
0.17688679245283	150	848
0.345671641791045	579	1675
0.299494949494949	593	1980
0	0	1193
0.43630214205186	387	887
0.138443935926773	121	874
0.508130081300813	625	1230
0.0859598853868195	90	1047
0.264296754250386	342	1294
0.321996708721887	587	1823
0.477737665463297	397	831
0.141009055627426	109	773
0.0920897284533648	156	1694
0.233382570162482	316	1354
0.482166446499339	365	757
0.213732004429679	386	1806
0.189624329159213	212	1118
0.299914310197087	700	2334
0.215946843853821	325	1505
0.358361774744027	420	1172
0.153787878787879	203	1320
0.320041972717733	305	953
0.260540028422549	550	2111
0.303939962476548	324	1066
0.314186248912097	361	1149
0.277860326894502	374	1346
0.195530726256983	175	895
0.365740740740741	395	1080
0.29151817533856	409	1403
0.336700336700337	400	1188
0.239418825015793	379	1583
0.251336898395722	188	748
0.193578847969783	205	1059
0.15959595959596	316	1980
0.0113765642775882	10	879
0.365243004418262	496	1358
0.242243436754177	406	1676
0.158536585365854	117	738
0.366898148148148	317	864
0.0348605577689243	35	1004
0.125242718446602	129	1030
0.403714565004888	413	1023
0.221959299574065	469	2113
0.10655737704918	104	976
0.292697646348823	485	1657
0.322704081632653	253	784
0.0226950354609929	32	1410
0.403712296983759	522	1293
0.0736026563364693	133	1807
0.226507713884993	323	1426
0.234797297297297	278	1184
0.416861826697892	356	854
0.078525641025641	49	624
0.237470167064439	199	838
0.1875	219	1168
0.182744565217391	269	1472
0.21184668989547	304	1435
0.17654028436019	149	844
0.270636550308008	659	2435
0.22669220945083	355	1566
0.278838808250573	365	1309
0.289769367238321	490	1691
0.364381956649092	622	1707
0.231562252180809	292	1261
0.164543524416136	155	942
0.315899581589958	302	956
0.0900409276944066	66	733
0.3559670781893	173	486
0.408038147138965	599	1468
0.496823379923761	391	787
0.189690721649485	460	2425
0.296076099881094	249	841
0.158653846153846	231	1456
0.229806598407281	202	879
0.370774263904035	340	917
0.281902552204176	243	862
0.297021276595745	349	1175
0.23572744014733	256	1086
0.160130718954248	147	918
0.277195809830782	344	1241
0.134475014037058	479	3562
0.355599214145383	362	1018
0.325854700854701	305	936
0.38920741989882	1154	2965
0.452180028129395	643	1422
0.281599059376837	479	1701
0.275449101796407	552	2004
0.0756578947368421	92	1216
0.297064777327935	587	1976
0	0	1105
0.434831460674157	387	890
0.384851586489253	376	977
0.210196078431373	268	1275
0.323076923076923	273	845
0.168935148118495	211	1249
0.106651376146789	93	872
0.273356401384083	316	1156
0.288721804511278	384	1330
0.415929203539823	376	904
0.0827505827505828	71	858
0.293964232488823	789	2684
0.356773526370217	690	1934
0.315005138746146	613	1946
0.309026409144659	784	2537
0.295816733067729	297	1004
0.325762952448545	459	1409
0.330386740331492	299	905
0.28231859883236	677	2398
0.211318482841662	351	1661
0.302385892116183	583	1928
0.280965391621129	617	2196
0.30749354005168	357	1161
0.287925696594427	279	969
0.319337016574586	289	905
0.319917440660475	310	969
0.291825095057034	307	1052
0.359920239282154	361	1003
0.26953125	276	1024
0.133520730850316	190	1423
0.313008130081301	308	984
0.378539493293592	762	2013
0.0527522935779817	46	872
0.372163388804841	246	661
0	0	842
0.331395348837209	342	1032
0.338933221335573	807	2381
0.378330373001776	426	1126
0.144833948339483	157	1084
0.077020202020202	122	1584
0.324107142857143	363	1120
0.304347826086957	266	874
0.222880414661237	602	2701
0.365131578947368	777	2128
0.324034939419555	1150	3549
0.41216795201371	481	1167
0.273059360730594	299	1095
0.191545574636724	145	757
0.139492753623188	77	552
0.336463223787167	430	1278
0.204391891891892	121	592
0.0949602122015915	179	1885
0.277462121212121	293	1056
0.27150084317032	805	2965
0.394397759103641	704	1785
0.398981324278438	235	589
0.249460043196544	231	926
0.147006095374686	410	2789
0.320406278855032	347	1083
0.163522012578616	104	636
0.189209535759097	754	3985
0.16073546856465	271	1686
0.30242825607064	411	1359
0.380523731587561	465	1222
0.429559204840104	497	1157
0.371761658031088	287	772
0.31192005710207	437	1401
0.292069632495164	302	1034
0.163961038961039	303	1848
0.350877192982456	340	969
0.376138433515483	413	1098
0.210468920392585	193	917
0.197353279631761	343	1738
0.275126903553299	271	985
0.305655836341757	508	1662
0.329179646936656	317	963
0.235593220338983	278	1180
0.105196451204056	166	1578
0.25273799494524	300	1187
0.371794871794872	667	1794
0.365402405180389	395	1081
0.110634648370497	129	1166
0.244739756367663	221	903
0.27874688501246	783	2809
0.191011235955056	544	2848
0.243794326241135	275	1128
0.167883211678832	138	822
0.178393745557925	251	1407
0.361092604930047	542	1501
0.0972495088408644	99	1018
0.272913816689466	399	1462
0.357377049180328	327	915
0.361910241657077	629	1738
0.438756855575868	240	547
0.0905797101449275	100	1104
0.26147455867082	1259	4815
0.336070381231672	573	1705
0.348780487804878	286	820
0.16156282998944	306	1894
0.316872427983539	231	729
0.354297693920335	338	954
0.213284132841328	289	1355
0.281171548117155	336	1195
0.339890710382514	311	915
0.342131979695431	674	1970
0.232237539766702	219	943
0.383514596451059	670	1747
0.257635082223962	329	1277
0.137174211248285	100	729
0.161751563896336	181	1119
0.268926553672316	238	885
0.303571428571429	391	1288
0.257560312606184	758	2943
0	0	1096
0.337285902503294	256	759
0.369815668202765	321	868
0.298429319371728	456	1528
0.292756539235412	1164	3976
0.161739130434783	186	1150
0.292890995260664	309	1055
0.194945848375451	378	1939
0.265795206971678	244	918
0.356475300400534	267	749
0.189094107299912	430	2274
0.22979174020473	651	2833
0.32375	259	800
0.466768525592055	611	1309
0	0	982
0.240914419695193	411	1706
0.337567171470445	691	2047
0.361433087460485	686	1898
0.202944269190326	193	951
0.36405529953917	316	868
0.335610589239966	393	1171
0.181313598519889	196	1081
0.30694275274056	252	821
0.182033096926714	154	846
0.199064796259185	298	1497
0.327615780445969	191	583
0.356597045338767	700	1963
0.172561629153269	161	933
0.271170313986679	570	2102
0.313370473537604	450	1436
0.236286919831224	280	1185
0.236580516898608	357	1509
0.242312423124231	394	1626
0.241959426026719	489	2021
0.0225776105362183	24	1063
0.182885906040268	218	1192
0.172767203513909	118	683
0.154075546719682	310	2012
0.211461733768589	583	2757
0.219816272965879	335	1524
0.401466544454629	438	1091
0.311421528348398	379	1217
0.237260273972603	433	1825
0.448660714285714	402	896
0.29685681024447	255	859
0.144827586206897	147	1015
0.199478001491424	535	2682
0.292286874154263	216	739
0.222324723247232	241	1084
0.31549815498155	342	1084
0.217276099629041	410	1887
0.385964912280702	374	969
0.315573770491803	462	1464
0.296883254094031	562	1893
0.199074074074074	172	864
0.343687374749499	343	998
0.26797385620915	287	1071
0.335555555555556	302	900
0.243064729194188	736	3028
0	0	541
0.404063205417607	358	886
0.298907646474677	301	1007
0.368554522400676	436	1183
0.219454329774614	185	843
0.269457547169811	457	1696
0.285575992255566	295	1033
0.198096885813149	229	1156
0.23321554770318	264	1132
0.334939759036145	417	1245
0.278091650973007	886	3186
0.202064311234617	509	2519
0.400170648464164	469	1172
0.30999146029035	363	1171
0.260127931769723	366	1407
0.3024	378	1250
0.0117899249732047	11	933
0.272933182332956	241	883
0.152046783625731	156	1026
0.25415198792149	505	1987
0.254564423578508	488	1917
0.176632302405498	257	1455
0.244281045751634	299	1224
0.243846153846154	634	2600
0.213586856193465	1157	5417
0.255090497737557	451	1768
0.278183292781833	343	1233
0.0869565217391304	48	552
0.232776192417448	571	2453
0.186309830159547	362	1943
0.159663865546218	133	833
0.337357052096569	531	1574
0.0423357664233577	29	685
0.325133689839572	608	1870
0.120923913043478	89	736
0.369953673064196	559	1511
0.213013698630137	622	2920
0.238542241855329	432	1811
0.326530612244898	432	1323
0.35443864229765	543	1532
0.319564401051446	851	2663
0.231481481481481	400	1728
0.164835164835165	150	910
0.273219491878384	656	2401
0.16439454691259	205	1247
0.319070904645477	261	818
0.423287671232877	309	730
0.289315726290516	241	833
0.171588188347965	215	1253
0.231119199272066	254	1099
0.257401315789474	313	1216
0.397269624573379	582	1465
0.339759036144578	564	1660
0.233532934131737	390	1670
0.420345489443378	438	1042
0.249570692615913	436	1747
0.415454545454545	457	1100
0.321428571428571	324	1008
0.259320175438596	473	1824
0.134408602150538	225	1674
0.417261518494484	1929	4623
0.352022058823529	383	1088
0.404312668463612	450	1113
0.397872340425532	561	1410
0.282119710255433	740	2623
0.0349946977730647	33	943
0.286439448875997	395	1379
0.15234375	117	768
0.295384615384615	192	650
0.20989668297988	386	1839
0.283256880733945	247	872
0.295701708959089	571	1931
0.344848123883264	579	1679
0.254188034188034	1487	5850
0.267454350161117	498	1862
0.224274406332454	340	1516
0.192408376963351	147	764
0.375278396436526	337	898
0.330666666666667	372	1125
0.224489795918367	242	1078
0.046908315565032	44	938
0.281631097560976	739	2624
0.245945945945946	182	740
0.234389140271493	777	3315
0.209081667231447	617	2951
0	0	775
0.202464788732394	115	568
0.31949806949807	331	1036
0.232104121475054	214	922
0.379501385041551	274	722
0.273124544792425	750	2746
0.251318101933216	286	1138
0.112426035502959	57	507
0.2094617184888	1253	5982
0.193811074918567	119	614
0.242625368731563	658	2712
0.141983695652174	209	1472
0.059748427672956	57	954
0.207013574660633	183	884
0	0	1348
0.27841726618705	1161	4170
0.215367146101438	569	2642
0.264428121720881	252	953
0.0502742230347349	55	1094
0.36555023923445	382	1045
0.238372093023256	164	688
0.233190271816881	163	699
0.329436769394261	310	941
0.367378048780488	482	1312
0.370588235294118	567	1530
0.271815446339017	271	997
0.32379924446843	600	1853
0.271341463414634	356	1312
0.287005049162902	1080	3763
0.359695817490494	473	1315
0.243194192377495	268	1102
0.239600665557404	288	1202
0.239638281838734	318	1327
0.262457337883959	769	2930
0.210459183673469	165	784
0.238414829018856	746	3129
0	0	1325
0.106918238993711	306	2862
0.234098360655738	357	1525
0.263855421686747	657	2490
0.330661322645291	495	1497
0	0	1930
0.165820642978003	294	1773
0.283783783783784	147	518
0.265358361774744	311	1172
0.218390804597701	361	1653
0.352040816326531	414	1176
0.199382716049383	323	1620
0.238445378151261	227	952
0.224270353302611	146	651
0.322340425531915	303	940
0.204734484964811	320	1563
0.139774859287054	149	1066
0.33950046253469	367	1081
0.40630472854641	464	1142
0.249769585253456	271	1085
0.347729789590255	628	1806
0.267969295184927	384	1433
0.123249299719888	132	1071
0.232195845697329	626	2696
0.307491856677524	944	3070
0.268251273344652	474	1767
0.273803261441347	1041	3802
0.190427698574338	374	1964
0.18083378451543	334	1847
0.322303110522833	487	1511
0.375	357	952
0.235224586288416	199	846
0.0930979133226324	58	623
0.373101952277657	344	922
0.326499620349279	430	1317
0.277300613496933	226	815
0.225247524752475	364	1616
0.218168812589413	305	1398
0.257326007326007	281	1092
0.356835769561479	415	1163
0.177993527508091	110	618
0.237571312143439	583	2454
0.294233289646134	449	1526
0.207136640557006	952	4596
0.413145539906103	440	1065
0.179706601466993	147	818
0.262256068538791	551	2101
0.172109443954104	195	1133
0.339717741935484	337	992
0.140161725067385	104	742
0.223001402524544	159	713
0.0133928571428571	12	896
0.244360902255639	195	798
0.303806228373702	439	1445
0.17631880733945	615	3488
0.35817575083426	322	899
0	0	646
0.168996188055909	133	787
0.358744394618834	320	892
0.28412537917088	281	989
0.348393574297189	347	996
0.301639344262295	368	1220
0.185924369747899	177	952
0.144041450777202	139	965
0.344011142061281	494	1436
0.408121827411168	402	985
0.0863387978142077	79	915
0.253819036427732	216	851
0.201168072680078	310	1541
0.205043859649123	187	912
0.169047619047619	213	1260
0.355276907001045	340	957
0.222003929273084	226	1018
0.2375	399	1680
0.251934651762683	293	1163
0.228229789446322	878	3847
0.444011684518014	456	1027
0.279821627647715	251	897
0.292244478685157	569	1947
0.230985915492958	246	1065
0.192164179104478	309	1608
0.244404655326768	273	1117
0.170998632010944	125	731
0.293203883495146	302	1030
0.163983903420523	163	994
0.293385214007782	377	1285
0.147672552166934	184	1246
0.352373290426388	438	1243
0.312551953449709	752	2406
0.266535044422507	270	1013
0.341948310139165	344	1006
0.235435724602792	489	2077
0.309309309309309	515	1665
0	0	1646
0.124287343215507	109	877
0.282071097372488	365	1294
0.133720930232558	115	860
0.244962884411453	462	1886
0.300279888044782	751	2501
0.379232505643341	336	886
0.220815752461322	314	1422
0.312453392990306	419	1341
0.243414634146341	499	2050
0.273394495412844	298	1090
0.184068278805121	647	3515
0.389156626506024	323	830
0.248459958932238	242	974
0.104895104895105	90	858
0.283751010509297	702	2474
0.0867158671586716	94	1084
0.143241425689307	213	1487
0.188271604938272	183	972
0.171985815602837	194	1128
0.0335289186923722	40	1193
0.232740213523132	327	1405
0	0	1044
0.238610038610039	309	1295
0.425093632958801	227	534
0.391959798994975	390	995
0.40495867768595	539	1331
0.247086247086247	636	2574
0.292021276595745	549	1880
0.232487694055282	614	2641
0.201668984700974	145	719
0.281284606866002	254	903
0.320603015075377	319	995
0.354251012145749	700	1976
0.311276794035415	1002	3219
0.323475046210721	350	1082
0.280266920877026	294	1049
0.231088944305902	278	1203
0.12027972027972	172	1430
0.208724832214765	311	1490
0.31779257849667	334	1051
0.350660792951542	398	1135
0.309775429326288	469	1514
0.214363438520131	197	919
0.413145539906103	352	852
0	0	999
0.409638554216867	374	913
0.218853362734289	397	1814
0.289895647747518	1139	3929
0.261692650334076	705	2694
0.124620060790274	164	1316
0.447520184544406	388	867
0.258854781582054	877	3388
0.206081081081081	366	1776
0.265325670498084	277	1044
0.300699300699301	344	1144
0.360799001248439	289	801
0.216310293386375	435	2011
0.0549132947976879	57	1038
0.315318539727989	881	2794
0.294464075382803	500	1698
0.286944045911047	400	1394
0.293931731984829	465	1582
0.209785025945145	283	1349
0.290201944652206	388	1337
0.238153098420413	196	823
0.208105147864184	380	1826
0.307086614173228	273	889
0.173141486810552	361	2085
0.354358610914245	500	1411
0.224806201550388	203	903
0.212121212121212	133	627
0.2984	373	1250
0.30801393728223	442	1435
0.235099337748344	142	604
0.192637418053454	382	1983
0.138350608382154	307	2219
0.281993204983012	249	883
0.0812274368231047	90	1108
0.0397148676171079	39	982
0.236024844720497	190	805
0.318772136953955	270	847
0.335526315789474	204	608
0.0869033047735618	71	817
0.40650406504065	400	984
0.384803921568627	314	816
0.287037037037037	248	864
0.272727272727273	321	1177
0.216931216931217	615	2835
0.22554347826087	249	1104
0.15112540192926	141	933
0.255249650023332	547	2143
0.22272047832586	298	1338
0.14203233256351	246	1732
0.16783762685402	215	1281
0.191040843214756	145	759
0.287361963190184	1171	4075
0.383809523809524	403	1050
0.26679462571977	278	1042
0	0	864
0.371699390656737	549	1477
0.180735930735931	167	924
0.219551282051282	274	1248
0.2498803255146	522	2089
0.317919075144509	550	1730
0.249027237354086	256	1028
0.334806629834254	303	905
0.309145129224652	311	1006
0.137236962488564	300	2186
0.354166666666667	323	912
0.270173646578141	529	1958
0.191655801825293	147	767
0.236569274269557	251	1061
0.332491582491583	395	1188
0.291059472233163	739	2539
0.303291958985429	562	1853
0.127126230975828	142	1117
0.321428571428571	225	700
0.339901477832512	552	1624
0.285229202037351	336	1178
0.0596574128765505	101	1693
0.192556634304207	238	1236
0.262112403100775	541	2064
0.352459016393443	344	976
0.260204081632653	357	1372
0.206757843925986	257	1243
0.205183585313175	190	926
0.335478680611424	417	1243
0.28476821192053	258	906
0.171682626538988	251	1462
0.294890510948905	202	685
0.221374045801527	116	524
0.409923213230951	694	1693
0.125853658536585	129	1025
0.14110824742268	219	1552
0.254554406696209	517	2031
0.248986682107701	430	1727
0.225206611570248	218	968
0.302389705882353	329	1088
0.255111111111111	287	1125
0	0	539
0.12210127780407	258	2113
0.238170347003155	151	634
0.22527158376215	394	1749
0.350899742930591	273	778
0	0	1126
0.250403877221325	310	1238
0.334367726920093	431	1289
0.293313069908815	193	658
0.348795718108831	391	1121
0.211895910780669	228	1076
0.241666666666667	261	1080
0.125693160813309	136	1082
0.324770642201835	531	1635
0.180540540540541	167	925
0.324191968658178	331	1021
0.369690011481056	322	871
0.121400778210117	156	1285
0.315952824332713	509	1611
0.229987293519695	181	787
0.287128712871287	290	1010
0.256716417910448	258	1005
0	0	689
0.317073170731707	442	1394
0.265249020705092	948	3574
0.424104234527687	651	1535
0.356115107913669	396	1112
0.389270976616231	849	2181
0.272209567198178	239	878
0.289655172413793	798	2755
0.333091962346126	460	1381
0.268006700167504	480	1791
0.129287598944591	147	1137
0.25549278091651	814	3186
0.252202643171806	229	908
0.428268551236749	606	1415
0.146341463414634	102	697
0.193788276465442	443	2286
0.350951374207188	332	946
0.257882882882883	458	1776
0.190355329949239	225	1182
0.331503841931943	302	911
0.441761363636364	622	1408
0.202543142597639	223	1101
0.153776160145587	169	1099
0.175724637681159	194	1104
0.197356828193833	224	1135
0.240540540540541	356	1480
0.361365528726062	434	1201
0.16304347826087	150	920
0.243523316062176	141	579
0.32085020242915	634	1976
0.136795903438186	187	1367
0.346740638002774	500	1442
0.225751072961373	263	1165
0.338842975206612	205	605
0.268092105263158	163	608
0.16116248348745	122	757
0.228882833787466	168	734
0.222350230414747	579	2604
0.324200913242009	355	1095
0.184444444444444	166	900
0.0757097791798107	72	951
0.280848687883864	503	1791
0	0	611
0.3725782414307	250	671
0.364343707713126	1077	2956
0.0597127739984883	79	1323
0.364896073903002	316	866
0.171119592875318	538	3144
0.246073298429319	235	955
0.265685850281264	614	2311
0.34695652173913	399	1150
0.235294117647059	664	2822
0.29985119047619	403	1344
0.282465150403522	385	1363
0.222530864197531	721	3240
0.00901146914254506	33	3662
0.223771093176816	305	1363
0.166666666666667	255	1530
0.348892878515859	583	1671
0.196324143692565	235	1197
0.131881676253081	321	2434
0.184763047390522	308	1667
0.380563124432334	419	1101
0.287564766839378	333	1158
0.328719723183391	285	867
0.291970802919708	240	822
0.244006849315068	570	2336
0.131593559133815	237	1801
0.159475696340797	292	1831
0.0924117205108941	123	1331
0.299459459459459	554	1850
0.224288840262582	205	914
0.165745856353591	150	905
0.272058823529412	666	2448
0.322008862629247	218	677
0.197330791229743	207	1049
0.327694235588972	523	1596
0.0792811839323467	75	946
0.239355581127733	208	869
0.325718015665796	499	1532
0.360548271752086	605	1678
0.132163742690058	113	855
0.245206275421267	422	1721
0.28698752228164	483	1683
0.398026315789474	242	608
0.158620689655172	460	2900
0.358124494745352	443	1237
0.360184119677791	313	869
0.245794899620184	453	1843
0.268344558667139	1514	5642
0.225574712643678	314	1392
0.199121522693997	272	1366
0.401312705110173	856	2133
0.293084522502744	267	911
0.344427244582043	445	1292
0.215088282504013	268	1246
0.100294985250737	102	1017
0.286607142857143	321	1120
0.199552822806037	357	1789
0.192993630573248	303	1570
0.371807967313585	728	1958
0.239150507848569	518	2166
0.236553083638412	840	3551
0.277822257806245	694	2498
0.305708245243129	723	2365
0.21735604217356	268	1233
0.259786476868327	292	1124
0.110831234256927	132	1191
0.428251121076233	382	892
0.313819195539626	788	2511
0.0665362035225049	68	1022
0.351981351981352	302	858
0.395730706075534	482	1218
0.235920852359209	310	1314
0.156173344235487	191	1223
0.247863247863248	232	936
0.436605316973415	427	978
0.362305580969808	396	1093
0.335872576177285	485	1444
0.138863841298467	154	1109
0.31675641431739	1000	3157
0.153846153846154	364	2366
0.273054755043228	379	1388
0.304193319118692	428	1407
0.272646536412078	307	1126
0.133587786259542	105	786
0.305936073059361	335	1095
0	0	804
0.287587822014052	614	2135
0.30930064888248	429	1387
0.264595103578154	562	2124
0.296794208893485	287	967
0.181272084805654	513	2830
0.36797454931071	347	943
0.327057793345009	747	2284
0.280792420327304	326	1161
0.101973684210526	93	912
0.357954545454545	504	1408
0.405875952121872	373	919
0.207338380896913	356	1717
0.279549718574109	298	1066
0.318471337579618	850	2669
0.229976379643547	1071	4657
0.390595009596929	407	1042
0.36192714453584	308	851
0.358744394618834	240	669
0.288172043010753	268	930
0.311756306520704	655	2101
0.0931372549019608	95	1020
0.210489993098689	305	1449
0.428057553956835	357	834
0.277006937561943	559	2018
0.170015455950541	110	647
0.264367816091954	299	1131
0.13914373088685	182	1308
0.24450811843362	256	1047
0.266595289079229	249	934
0	0	752
0.422598870056497	374	885
0.315759637188209	557	1764
0.0875386199794027	85	971
0.282003710575139	304	1078
0.221852098600933	666	3002
0.253526970954357	611	2410
0.167620605069501	205	1223
0.252840909090909	267	1056
0.382801664355062	552	1442
0.1875	315	1680
0	0	888
0.289655172413793	252	870
0.268926553672316	238	885
0.169373549883991	292	1724
0.354838709677419	330	930
0.207100591715976	665	3211
0.115600448933782	103	891
0.21665538253216	320	1477
0.0938697318007663	98	1044
0.46267087276551	440	951
0.326164874551971	364	1116
0.283870967741935	264	930
0.349387755102041	428	1225
0.298565840938722	229	767
0.313237221494102	239	763
0.268033946251768	379	1414
0.386446886446886	422	1092
0.330578512396694	240	726
0.327712609970674	447	1364
0.31528384279476	361	1145
0.340425531914894	208	611
0.212825278810409	229	1076
0.0867208672086721	96	1107
0.342894393741851	263	767
0.295774647887324	399	1349
0.271062271062271	296	1092
0.323164918970448	339	1049
0.357758620689655	581	1624
0.451315789473684	343	760
0	0	887
0.36150234741784	308	852
0	0	845
0.131578947368421	195	1482
0.307984790874525	243	789
0.307975460122699	502	1630
0.491970802919708	337	685
0.166312809624912	470	2826
0.312138728323699	270	865
0.344072164948454	534	1552
0.138066465256798	457	3310
0.293544897223224	814	2773
0.32847533632287	293	892
0.24200362100181	401	1657
0.347432024169184	230	662
0.197290431837426	233	1181
0.245054945054945	223	910
0.259865255052936	270	1039
0.270979020979021	310	1144
0.366799204771372	369	1006
0.124237382140876	224	1803
0.128065395095368	94	734
0.385798816568047	326	845
0.302895322939866	408	1347
0.252783964365256	227	898
0.259515570934256	300	1156
0	0	1299
0.261467889908257	285	1090
0.12619926199262	171	1355
0.404101326899879	335	829
0.110304789550073	76	689
0.304878048780488	300	984
0.0889748549323017	92	1034
0.360674157303371	642	1780
0.353266888150609	319	903
0.148078725398313	316	2134
0.337428337428337	412	1221
0.297413793103448	345	1160
0	0	1163
0.264765784114053	130	491
0.3081499107674	518	1681
0.334683954619125	413	1234
0.321019108280255	756	2355
0.256714060031596	650	2532
0.364059900166389	1094	3005
0.145434663750683	266	1829
0.381609195402299	332	870
0.239234449760766	550	2299
0.354884047786367	1010	2846
0.202965708989805	219	1079
0.0444162436548223	35	788
0.228708133971292	239	1045
0.228758169934641	840	3672
0.149965916837082	220	1467
0.361751152073733	942	2604
0.252244165170557	281	1114
0.262897234832852	637	2423
0.335777126099707	229	682
0.194207836456559	342	1761
0.288504053058217	783	2714
0.26963906581741	381	1413
0.226697353279632	197	869
0.226686884003033	598	2638
0.146649810366625	348	2373
0.19672131147541	168	854
0.383399209486166	194	506
0.37375	299	800
0.182641509433962	242	1325
0.333939945404914	367	1099
0.28393351800554	410	1444
0.249067859806115	334	1341
0.159663865546218	114	714
0.266360505166475	232	871
0.24	558	2325
0.246124031007752	254	1032
0.353682170542636	730	2064
0.232067510548523	385	1659
0.396242527754056	464	1171
0.420212765957447	395	940
0.326732673267327	1023	3131
0.347741935483871	539	1550
0.224461431549687	323	1439
0.238532110091743	312	1308
0.209723546234509	220	1049
0.252352941176471	429	1700
0.209273182957393	167	798
0.203732503888025	262	1286
0.351622874806801	455	1294
0.206198608475648	326	1581
0.351489361702128	413	1175
0.378571428571429	848	2240
0.255215914604561	526	2061
0.326879271070615	574	1756
0.359428182437032	528	1469
0.243662504729474	644	2643
0.255547054322877	334	1307
0.293998651382333	436	1483
0.223214285714286	275	1232
0.206539074960128	259	1254
0.228405797101449	394	1725
0.1866874674987	359	1923
0.295407529995863	714	2417
0.300228310502283	263	876
0.3515625	405	1152
0.307116104868914	410	1335
0.225142857142857	591	2625
0.253655435473617	798	3146
0.272653392929703	671	2461
0.20384204909285	191	937
0.27887323943662	198	710
0.336669699727025	370	1099
0.361428571428571	253	700
0.0824313072439634	99	1201
0.306893295561851	325	1059
0.0890092879256966	115	1292
0.238456672991777	377	1581
0.248504622077216	457	1839
0.210122006326254	465	2213
0.29080118694362	294	1011
0.351092896174863	514	1464
0.220527859237537	376	1705
0.283109404990403	295	1042
0.282525857376157	519	1837
0.350785340314136	268	764
0.356177606177606	369	1036
0.333927510398099	562	1683
0.295825771324864	326	1102
0	0	533
0.245272206303725	428	1745
0.14889555494955	546	3667
0.0802292263610315	84	1047
0.249078462348605	473	1899
0.360879454131918	476	1319
0.342999171499586	414	1207
